,Unnamed: 0,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
8931,46098,CA02,140106408,WAL-M associates,2020-05-09,2020.0,2960629978.0,2020-04-23,2020-05-04,2020-04-24,CA10,3225.614,0-15
8932,46101,U001,0200769623,WAL-MAR co,2020-03-23,2020.0,1930604103.0,2020-03-05,2020-03-20,2020-03-05,NAH4,7705.31,0-15
8933,46106,U001,200148860,DOLLA trust,2020-04-14,2020.0,1930717835.0,2020-03-29,2020-04-13,2020-03-29,NAA8,85174.01,0-15
8934,46109,U001,0200769623,WAL-MAR associates,2020-04-10,2020.0,1930685047.0,2020-03-23,2020-04-07,2020-03-23,NAH4,9433.1,0-15
8935,46111,U001,0200704858,WAKE ,2020-04-17,2020.0,1930720467.0,2020-03-31,2020-04-15,2020-03-31,NAA8,6450.8,0-15
8936,46117,U001,0200769623,WAL-MAR foundation,2020-04-17,2020.0,1930718480.0,2020-03-30,2020-04-14,2020-03-30,NAH4,27172.19,0-15
8937,46121,U001,0200783734,FAREW trust,2020-05-29,2020.0,1930892849.0,2020-05-12,2020-05-27,2020-05-12,NAA8,28345.96,0-15
8938,46124,U001,0200769623,WAL-MAR associates,2020-04-24,2020.0,1930747685.0,2020-04-06,2020-04-21,2020-04-06,NAH4,1609.91,0-15
8939,46127,U001,0200561861,CO llc,2020-05-10,2020.0,1930804244.0,2020-04-22,2020-05-07,2020-04-22,NAA8,19903.56,0-15
8940,46138,U001,0200761734,H E BUT in,2020-05-09,2020.0,1930809273.0,2020-04-22,2020-05-07,2020-04-22,NAA8,22759.74,0-15
8941,46144,U001,0200726979,BJ'S  ,2020-05-09,2020.0,1930802810.0,2020-04-20,2020-05-05,2020-04-20,NAA8,31.56,0-15
8942,46155,U001,0200761734,H E BUT systems,2020-04-14,2020.0,1930710401.0,2020-03-28,2020-04-12,2020-03-28,NAA8,46926.63,0-15
8943,46162,U001,0100031704,DELHAIZE llc,2020-04-04,2020.0,1930653029.0,2020-03-17,2020-04-01,2020-03-17,NAA8,50428.17,0-15
8944,46163,U001,0200769623,WAL-MAR associates,2020-05-21,2020.0,1930849402.0,2020-05-03,2020-05-18,2020-05-03,NAH4,38059.18,0-15
8945,46166,U001,0200508557,FOODL systems,2020-05-17,2020.0,1930833613.0,2020-05-05,2020-05-20,2020-05-05,NAA8,2403.56,
8946,46183,U001,0200769623,WAL-MAR foundation,2020-03-23,2020.0,1930611307.0,2020-03-06,2020-03-21,2020-03-06,NAH4,11581.35,0-15
8947,46184,U001,0200769623,WAL-MAR co,2020-05-24,2020.0,1930859662.0,2020-05-06,2020-05-21,2020-05-06,NAH4,3468.23,0-15
8948,46188,U001,0200799367,MCL foundation,2020-04-13,2020.0,1930683289.0,2020-03-27,2020-04-11,2020-03-27,NAA8,8449.95,0-15
8949,46190,CA02,0140104423,METRO  systems,2020-03-29,2020.0,2960620647.0,2020-03-14,2020-03-26,2020-03-16,CA10,96934.327,0-15
8950,46197,U001,0200705742,DOT associates,2020-06-13,2020.0,1930862742.0,2020-05-07,2020-06-10,2020-05-07,NAAW,1233.02,0-15
8951,46200,U001,0200744019,TARG corporation,2020-05-13,2020.0,1930820298.0,2020-04-24,2020-05-09,2020-04-24,NAA8,13074.02,0-15
8952,46203,U001,0200744019,TARG systems,2020-04-03,2020.0,1930654935.0,2020-03-17,2020-04-01,2020-03-17,NAA8,11654.74,0-15
8953,46215,U001,200744019,TARG us,2020-05-21,2020.0,1930851718.0,2020-05-03,2020-05-18,2020-05-03,NAA8,1948.67,0-15
8954,46219,U001,0200761734,H E BUT associates,2020-05-08,2020.0,1930797475.0,2020-04-21,2020-05-06,2020-04-21,NAA8,55334.26,0-15
8955,46222,U001,0200769623,WAL-MAR trust,2020-05-24,2020.0,1930856359.0,2020-05-06,2020-05-21,2020-05-06,NAH4,32917.08,0-15
8956,46225,U001,0200794332,COST foundation,2020-05-07,2020.0,1930777644.0,2020-04-15,2020-04-30,2020-04-15,NAAX,14772.55,0-15
8957,46226,U001,0200769623,WAL-MAR associates,2020-05-16,2020.0,1930830166.0,2020-04-28,2020-05-13,2020-04-28,NAH4,5219.35,0-15
8958,46228,U001,CCCA02,KRAFT  ,2020-06-02,2020.0,1930660760.0,2020-03-18,2020-04-22,2020-03-18,NAG2,13948.2,31-45
8959,46242,U001,0200592182,DECA corporation,2020-04-16,2020.0,1930789969.0,2020-04-16,2020-04-11,2020-04-01,NAM2,8448.78,0-15
8960,46249,U001,0200769623,WAL-MAR co,2020-05-17,2020.0,1930833727.0,2020-04-29,2020-05-14,2020-04-29,NAH4,8239.58,0-15
8961,46253,U001,0200794332,COST corp,2020-04-02,2020.0,1930645681.0,2020-03-12,2020-03-27,2020-03-12,NAAX,4840.71,0-15
8962,46257,U001,0200353024,DECA systems,2020-05-27,2020.0,1930876327.0,2020-05-07,2020-05-24,2020-05-01,NAM4,3435.58,0-15
8963,46263,U001,0200707822,PUBLI trust,2020-04-15,2020.0,1930709103.0,2020-03-26,2020-04-10,2020-03-26,NAA8,80351.35,0-15
8964,46269,U001,0100058056,SIMPLO associates,2020-03-21,2020.0,1930645119.0,2020-03-12,2020-03-27,2020-03-12,NAA8,653644.8,
8965,46272,U001,0200775094,SAVE M corporation,2020-04-28,2020.0,1930772954.0,2020-04-10,2020-04-25,2020-04-10,NAA8,54559.61,0-15
8966,46275,U001,0200769623,WAL-MAR ,2020-05-20,2020.0,1930849237.0,2020-05-02,2020-05-17,2020-05-02,NAH4,40029.4,0-15
8967,46285,U001,0200772595,SAFEW systems,2020-04-23,2020.0,1930749336.0,2020-04-06,2020-04-21,2020-04-06,NAA8,17302.56,0-15
8968,46289,U001,0200769623,WAL-MAR ,2020-04-12,2020.0,1930693079.0,2020-03-25,2020-04-09,2020-03-25,NAH4,8663.88,0-15
8969,46300,U001,0200782001,GORDO corporation,2020-04-15,2020.0,1930710376.0,2020-03-30,2020-04-14,2020-03-30,NAA8,13365.58,0-15
8970,46306,U001,200762301,C&S WH systems,2020-04-19,2020.0,1930727420.0,2020-03-31,2020-04-15,2020-03-31,NAC6,419.08,0-15
8971,46311,U001,0200761734,H E BUT systems,2020-04-11,2020.0,1930697800.0,2020-03-25,2020-04-09,2020-03-25,NAA8,95147.14,0-15
8972,46313,U001,0200769623,WAL-MAR corp,2020-05-24,2020.0,1930859986.0,2020-05-06,2020-05-21,2020-05-06,NAH4,16249.63,0-15
8973,46332,U001,0200769623,WAL-MAR foundation,2020-03-29,2020.0,1930629784.0,2020-03-11,2020-03-26,2020-03-11,NAH4,6663.09,0-15
8974,46343,U001,0200762950,HAR us,2020-04-28,2020.0,1930766413.0,2020-04-10,2020-04-25,2020-04-10,NAA8,47436.89,0-15
8975,46347,U001,0200762301,C&S WH corporation,2020-05-21,2020.0,1930651929.0,2020-03-15,2020-05-19,2020-03-15,NAGD,2645.35,0-15
8976,46351,U001,0200762301,C&S WH corp,2020-05-28,2020.0,1930681369.0,2020-03-22,2020-05-26,2020-03-22,NAGD,2647.71,0-15
8977,46352,U001,0200148860,DOLLA trust,2020-04-17,2020.0,1930724040.0,2020-04-01,2020-04-16,2020-04-01,NAA8,61180.18,0-15
8978,46356,U001,0200729942,SA corp,2020-05-04,2020.0,1930789812.0,2020-04-16,2020-05-01,2020-04-16,NAA8,16360.32,0-15
8979,46358,U001,0200780383,MEIJ co,2020-05-08,2020.0,1930799381.0,2020-04-20,2020-05-05,2020-04-20,NAA8,459.12,0-15
8980,46363,U001,0200769623,WAL-MAR foundation,2020-04-09,2020.0,1930676231.0,2020-03-21,2020-04-05,2020-03-21,NAH4,52747.63,0-15
8981,46376,CA02,0100031970,CAPITAL systems,2020-04-12,2020.0,2960624301.0,2020-03-24,2020-04-08,2020-03-29,CA10,9654.449,0-15
8982,46381,U001,0200726979,BJ'S  trust,2020-03-18,2020.0,1930583984.0,2020-03-01,2020-03-16,2020-03-01,NAA8,136.2,0-15
8983,46392,U001,0200129450,NU trust,2020-04-04,2020.0,1930570739.0,2020-02-29,2020-03-30,2020-02-29,NAD5,8239.1,0-15
8984,46395,U001,0200555117,BURR co,2020-04-29,2020.0,1930768915.0,2020-04-11,2020-04-26,2020-04-11,NAA8,84489.24,0-15
8985,46410,U001,0200769623,WAL-MAR llc,2020-03-27,2020.0,1930636664.0,2020-03-10,2020-03-25,2020-03-10,NAH4,5399.38,0-15
8986,46411,U001,0200769623,WAL-MAR us,2020-04-06,2020.0,1930665653.0,2020-03-19,2020-04-03,2020-03-19,NAH4,25961.74,0-15
8987,46412,U001,0200769623,WAL-MAR associates,2020-05-17,2020.0,1930831334.0,2020-04-28,2020-05-13,2020-04-28,NAH4,43820.44,0-15
8988,46413,U001,0200785971,SYSCO  llc,2020-05-04,2020.0,1930783723.0,2020-04-15,2020-04-30,2020-04-15,NAA8,27011.78,0-15
8989,46419,U001,0200707822,PUBLI associates,2020-05-11,2020.0,1930813530.0,2020-04-21,2020-05-06,2020-04-21,NAA8,43237.55,0-15
8990,46421,U001,0200744019,TARG ,2020-03-24,2020.0,1930617118.0,2020-03-07,2020-03-22,2020-03-07,NAA8,18924.1,0-15
8991,46423,U001,0200707822,PUBLI trust,2020-04-22,2020.0,1930737934.0,2020-04-02,2020-04-17,2020-04-02,NAA8,69555.6,0-15
8992,46424,U001,0200777735,NASH  corporation,2020-03-19,2020.0,1930577870.0,2020-03-05,2020-03-20,2020-03-05,NAA8,13555.62,
8993,46430,U001,0100015557,BI associates,2020-04-13,2020.0,1930687074.0,2020-03-23,2020-04-07,2020-03-23,NAA8,36827.09,0-15
8994,46434,U001,200769623,WAL-MAR co,2020-05-21,2020.0,1930846525.0,2020-05-03,2020-05-18,2020-05-03,NAH4,11095.6,0-15
8995,46438,U001,0200759878,SA corporation,2020-04-29,2020.0,1930788166.0,2020-04-14,2020-04-29,2020-04-14,NAH4,40736.22,0-15
8996,46440,U001,0200936373,SUPE in,2020-03-27,2020.0,1930622263.0,2020-03-08,2020-03-23,2020-03-08,NAA8,14085.12,0-15
8997,46444,U001,0200739006,AL corporation,2020-03-19,2020.0,1930624556.0,2020-03-10,2020-03-25,2020-03-10,NAA8,30906.53,
8998,46448,CA02,0140104249,SOB systems,2020-03-30,2020.0,2960619912.0,2020-03-09,2020-03-28,2020-03-18,CA10,109058.271,0-15
8999,46449,U001,0200936373,SUPE systems,2020-05-03,2020.0,1930787687.0,2020-04-14,2020-04-29,2020-04-14,NAA8,76757.3,0-15
9000,46459,U001,0200780383,MEIJ corporation,2020-04-26,2020.0,1930766478.0,2020-04-08,2020-04-23,2020-04-08,NAA8,2284.52,0-15
9001,46460,U001,0200769623,WAL-MAR systems,2020-03-21,2020.0,1930592523.0,2020-03-03,2020-03-18,2020-03-03,NAH4,43622.66,0-15
9002,46475,U001,0200416837,DEC trust,2020-05-26,2020.0,1930858023.0,2020-05-05,2020-05-24,2020-05-01,NAM4,5376.74,0-15
9003,46476,U001,0200743129,BROOKS us,2020-03-22,2020.0,1930598160.0,2020-03-04,2020-03-19,2020-03-04,NAA8,81667.3,0-15
9004,46478,U001,0200793088,DEMOU in,2020-04-30,2020.0,1930772938.0,2020-04-13,2020-04-28,2020-04-13,NAA8,23197.18,0-15
9005,46501,U001,0200769623,WAL-MAR corporation,2020-04-13,2020.0,1930695896.0,2020-03-26,2020-04-10,2020-03-26,NAH4,1329.23,0-15
9006,46505,U001,0100043892,IN-N corp,2020-03-15,2020.0,1930581363.0,2020-02-28,2020-03-14,2020-02-28,NAA8,15547.82,0-15
9007,46508,CA02,0140104440,SO ,2020-04-01,2020.0,2960622810.0,2020-03-19,2020-03-29,2020-03-19,CA10,81367.01299999999,0-15
9008,46509,CA02,0140104409,LOB associates,2020-03-14,2020.0,2960617683.0,2020-03-04,2020-03-15,2020-03-05,CA10,167564.992,
9009,46519,U001,0200762301,C&S WH llc,2020-05-04,2020.0,1930794900.0,2020-04-17,2020-05-02,2020-04-17,NAC6,45610.74,0-15
9010,46522,U001,0200763814,SYSCO F corporation,2020-05-16,2020.0,1930833004.0,2020-04-28,2020-05-13,2020-04-28,NAA8,16659.53,0-15
9011,46531,U001,0200769623,WAL-MAR trust,2020-05-21,2020.0,1930852436.0,2020-05-03,2020-05-18,2020-05-03,NAH4,35479.72,0-15
9012,46542,U001,0200592182,DECA ,2020-05-26,2020.0,1930881834.0,2020-05-09,2020-05-24,2020-05-01,NAM4,122.88,0-15
9013,46543,U001,0200229974,DARDEN D foundation,2020-05-28,2020.0,1930834502.0,2020-05-11,2020-05-26,2020-05-11,NAA8,16844.92,0-15
9014,46551,U001,0200761734,H E BUT co,2020-03-27,2020.0,1930641405.0,2020-03-11,2020-03-26,2020-03-11,NAA8,105575.11,0-15
9015,46554,U001,0200759878,SA in,2020-05-13,2020.0,1930825722.0,2020-04-28,2020-05-13,2020-04-28,NAH4,28476.97,0-15
9016,46557,U001,0200416837,DEC corporation,2020-04-10,2020.0,1930698893.0,2020-03-25,2020-04-08,2020-03-16,NAM4,239.46,0-15
9017,46560,U001,0200769623,WAL-MAR corp,2020-05-05,2020.0,1930789666.0,2020-04-17,2020-05-02,2020-04-17,NAH4,28430.24,0-15
9018,46563,U001,0200744019,TARG ,2020-04-14,2020.0,1930693003.0,2020-03-26,2020-04-10,2020-03-26,NAA8,2622.48,0-15
9019,46567,U001,0100031704,DELHAIZE in,2020-03-17,2020.0,1930583200.0,2020-02-28,2020-03-14,2020-02-28,NAA8,106849.44,0-15
9020,46574,U001,0200769623,WAL-MAR corp,2020-05-19,2020.0,1930844365.0,2020-05-01,2020-05-16,2020-05-01,NAH4,10379.53,0-15
9021,46581,U001,0200739534,OK trust,2020-04-01,2020.0,1930641592.0,2020-03-12,2020-03-27,2020-03-12,NAA8,23177.6,0-15
9022,46585,U001,0200726979,BJ'S  foundation,2020-04-06,2020.0,1930674275.0,2020-03-19,2020-04-03,2020-03-19,NAA8,16301.91,0-15
9023,46586,U001,0200275115,SHAWS  foundation,2020-05-09,2020.0,1930800342.0,2020-04-21,2020-05-06,2020-04-21,NAA8,6311.06,0-15
9024,46587,U001,0200353024,DECA systems,2020-04-11,2020.0,1930689860.0,2020-03-24,2020-04-08,2020-03-16,NAM4,321.48,0-15
9025,46588,U001,0200769623,WAL-MAR foundation,2020-03-30,2020.0,1930643198.0,2020-03-12,2020-03-27,2020-03-12,NAH4,50640.25,0-15
9026,46589,U001,0200735528,ASSOCIA in,2020-04-29,2020.0,1930768017.0,2020-04-11,2020-04-26,2020-04-11,NAA8,52738.49,0-15
9027,46590,U001,0200769623,WAL-MAR ,2020-03-29,2020.0,1930630743.0,2020-03-11,2020-03-26,2020-03-11,NAH4,19403.38,0-15
9028,46612,U001,0200780383,MEIJ ,2020-04-08,2020.0,1930671358.0,2020-03-19,2020-04-03,2020-03-19,NAA8,42811.48,0-15
9029,46615,U001,0200526831,PERISH foundation,2020-03-16,2020.0,1930584405.0,2020-02-29,2020-03-15,2020-02-29,NAA8,115028.55,0-15
9030,46619,U001,0200418007,AM us,2020-04-11,2020.0,1930692649.0,2020-03-27,2020-04-11,2020-03-27,NAA8,13577.5,0-15
9031,46627,U001,200759878,SA foundation,2020-04-09,2020.0,1930700594.0,2020-03-25,2020-04-09,2020-03-25,NAH4,7951.82,0-15
9032,46643,U001,0200769623,WAL-MAR corporation,2020-04-16,2020.0,1930712135.0,2020-03-29,2020-04-13,2020-03-29,NAH4,20734.45,0-15
9033,46644,U001,0200769623,WAL-MAR corporation,2020-04-19,2020.0,1930724898.0,2020-04-01,2020-04-16,2020-04-01,NAH4,13837.7,0-15
9034,46654,U001,0200769623,WAL-MAR systems,2020-05-24,2020.0,1930856018.0,2020-05-06,2020-05-21,2020-05-06,NAH4,1224.7,0-15
9035,46655,U001,0200762301,C&S WH associates,2020-04-27,2020.0,1930773723.0,2020-04-11,2020-04-26,2020-04-11,NAC6,63222.32,0-15
9036,46661,U001,0200785971,SYSCO  trust,2020-04-09,2020.0,1930605209.0,2020-03-04,2020-04-05,2020-03-04,NA32,22820.46,0-15
9037,46664,U001,0200769623,WAL-MAR co,2020-03-24,2020.0,1930611318.0,2020-03-06,2020-03-21,2020-03-06,NAH4,78774.53,0-15
9038,46674,U001,0200416837,DEC co,2020-03-13,2020.0,1930599519.0,2020-03-04,2020-03-11,2020-03-01,NAM2,10090.88,0-15
9039,46676,U001,0200965912,C&S W associates,2020-04-02,2020.0,1930646771.0,2020-03-13,2020-03-28,2020-03-13,NAC6,32313.96,0-15
9040,46678,U001,0200781803,JRD corporation,2020-04-06,2020.0,1930673354.0,2020-03-20,2020-04-04,2020-03-20,NAA8,13737.67,0-15
9041,46679,U001,0200726979,BJ'S  ,2020-04-11,2020.0,1930692413.0,2020-03-24,2020-04-08,2020-03-24,NAA8,554.49,0-15
9042,46685,U001,0200777735,NASH  corporation,2020-04-03,2020.0,1930667245.0,2020-03-19,2020-04-03,2020-03-19,NAA8,31549.35,0-15
9043,46686,CA02,0140104429,COSTCO llc,2020-05-09,2020.0,2960631236.0,2020-04-28,2020-05-08,2020-04-28,CA10,29806.427000000003,0-15
9044,46690,U001,0200721222,GO co,2020-04-19,2020.0,1930725120.0,2020-04-01,2020-04-16,2020-04-01,NAA8,18577.56,0-15
9045,46691,U001,0200769623,WAL-MAR ,2020-04-07,2020.0,1930675672.0,2020-03-20,2020-04-04,2020-03-20,NAH4,28093.89,0-15
9046,46698,U001,0200769623,WAL-MAR ,2020-04-12,2020.0,1930685531.0,2020-03-24,2020-04-08,2020-03-24,NAH4,83685.69,0-15
9047,46699,U001,0200769623,WAL-MAR corp,2020-05-01,2020.0,1930781048.0,2020-04-13,2020-04-28,2020-04-13,NAH4,8531.74,0-15
9048,46704,U001,0200769623,WAL-MAR co,2020-05-23,2020.0,1930855670.0,2020-05-05,2020-05-20,2020-05-05,NAH4,19751.0,0-15
9049,46705,U001,0200769623,WAL-MAR co,2020-05-19,2020.0,1930849223.0,2020-05-01,2020-05-16,2020-05-01,NAH4,16635.84,0-15
9050,46708,U001,200735528,ASSOCIA corporation,2020-05-19,2020.0,1930632869.0,2020-03-11,2020-05-15,2020-03-11,NAGD,742.29,0-15
9051,46712,U001,0200769623,WAL-MAR corp,2020-05-10,2020.0,1930808766.0,2020-04-22,2020-05-07,2020-04-22,NAH4,16719.82,0-15
9052,46714,CA02,0140104249,SOB associates,2020-04-14,2020.0,2960624420.0,2020-03-25,2020-04-13,2020-04-03,CA10,75977.37700000001,0-15
9053,46717,U001,0200769623,WAL-MAR foundation,2020-03-17,2020.0,1930583136.0,2020-02-29,2020-03-15,2020-02-29,NAH4,39313.44,0-15
9054,46723,U001,200772670,ASSOCIAT corp,2020-05-23,2020.0,1930854547.0,2020-05-05,2020-05-20,2020-05-05,NAU5,26001.12,0-15
9055,46729,U001,0200759878,SA systems,2020-05-17,2020.0,1930834531.0,2020-05-01,2020-05-16,2020-05-01,NAH4,80464.76,0-15
9056,46734,U013,0100007916,INTERN foundation,2020-05-26,2020.0,1991841720.0,2020-04-19,2020-05-19,2020-04-19,NAVE,1228.2,0-15
9057,46744,U001,0200769623,WAL-MAR co,2020-04-20,2020.0,1930724280.0,2020-04-01,2020-04-16,2020-04-01,NAH4,62823.52,0-15
9058,46754,U001,0200769623,WAL-MAR co,2020-05-02,2020.0,1930784497.0,2020-04-14,2020-04-29,2020-04-14,NAH4,51073.18,0-15
9059,46760,U001,100035824,CHAIN DI corporation,2020-04-06,2020.0,1930584268.0,2020-03-02,2020-04-03,2020-03-02,NA32,38062.92,0-15
9060,46763,U001,0200707741,SMART &  co,2020-04-20,2020.0,1930726839.0,2020-04-01,2020-04-16,2020-04-01,NAA8,44971.92,0-15
9061,46766,U001,0200519201,KROGE llc,2020-04-28,2020.0,1930780449.0,2020-04-14,2020-04-29,2020-04-14,NAA8,277132.58,
9062,46774,CA02,0140104440,SO foundation,2020-04-23,2020.0,2960626947.0,2020-04-06,2020-04-18,2020-04-08,CA10,37710.217999999986,0-15
9063,46775,U001,0200769623,WAL-MAR corp,2020-04-02,2020.0,1930653205.0,2020-03-15,2020-03-30,2020-03-15,NAH4,24291.4,0-15
9064,46781,U001,0200148860,DOLLA corporation,2020-05-27,2020.0,1930686505.0,2020-03-23,2020-05-27,2020-03-23,NAGD,81087.39,0-15
9065,46800,U001,0200762301,C&S WH us,2020-03-19,2020.0,1930583183.0,2020-03-02,2020-03-17,2020-03-02,NAC6,19446.43,0-15
9066,46803,U001,0200769623,WAL-MAR co,2020-04-24,2020.0,1930750464.0,2020-04-06,2020-04-21,2020-04-06,NAH4,5783.33,0-15
9067,46815,U001,0100026939,SYSC ,2020-04-04,2020.0,1930669156.0,2020-03-18,2020-04-02,2020-03-18,NAA8,40819.76,0-15
9068,46817,U001,0100031704,DELHAIZE corp,2020-05-07,2020.0,1930577017.0,2020-02-28,2020-05-03,2020-02-28,NAGD,8697.27,0-15
9069,46820,U001,0200416837,DEC associates,2020-04-29,2020.0,1930823333.0,2020-04-24,2020-04-26,2020-04-16,NAM2,2544.25,0-15
9070,46821,U001,200148860,DOLLA in,2020-05-22,2020.0,1930655577.0,2020-03-17,2020-05-21,2020-03-17,NAGD,46662.15,0-15
9071,46823,U001,0200526831,PERISH llc,2020-05-03,2020.0,1930790867.0,2020-04-16,2020-05-01,2020-04-16,NAA8,137275.15,0-15
9072,46824,U001,0200759878,SA ,2020-04-20,2020.0,1930744330.0,2020-04-05,2020-04-20,2020-04-05,NAH4,19167.06,0-15
9073,46827,CA02,0100030194,AMAZO us,2020-04-24,2020.0,2960621217.0,2020-03-15,2020-04-03,2020-03-24,CA10,2559.298,16-30
9074,46830,U001,0100036066,GROC co,2020-03-18,2020.0,1930586104.0,2020-03-02,2020-03-17,2020-03-02,NAA8,45108.0,0-15
9075,46831,U001,0200769623,WAL-MAR corporation,2020-04-08,2020.0,1930677107.0,2020-03-21,2020-04-05,2020-03-21,NAH4,36443.02,0-15
9076,46834,U001,0200744019,TARG in,2020-04-15,2020.0,1930700198.0,2020-03-26,2020-04-10,2020-03-26,NAA8,69493.3,0-15
9077,46845,U001,0200759082,INGL ,2020-04-17,2020.0,1930723375.0,2020-03-31,2020-04-15,2020-03-31,NAA8,108921.99,0-15
9078,46847,U001,100030964,NATURA associates,2020-05-22,2020.0,1930861396.0,2020-05-08,2020-05-23,2020-05-08,NAA8,28730.49,
9079,46848,U001,0200769623,WAL-MAR llc,2020-03-17,2020.0,1930576929.0,2020-02-28,2020-03-14,2020-02-28,NAH4,15918.7,0-15
9080,46853,U001,0200229974,DARDEN D associates,2020-05-17,2020.0,1930810423.0,2020-04-28,2020-05-13,2020-04-28,NAA8,6377.06,0-15
9081,46862,U001,CCU013,KRAFT F foundation,2020-04-21,2020.0,1930613931.0,2020-03-10,2020-03-10,2020-03-10,NAX2,20906.0,31-45
9082,46872,U001,0200786288,FAMILY corp,2020-07-05,2020.0,1930808814.0,2020-04-22,2020-06-26,2020-04-22,NAGD,3902.68,0-15
9083,46879,U001,0200769623,WAL-MAR corp,2020-03-16,2020.0,1930570044.0,2020-02-27,2020-03-13,2020-02-27,NAH4,14947.08,0-15
9084,46895,U001,0200752607,IRA HI associates,2020-04-10,2020.0,1930686611.0,2020-03-23,2020-04-07,2020-03-23,NAA8,5125.67,0-15
9085,46899,U001,0200705372,FR llc,2020-05-18,2020.0,1930837647.0,2020-04-30,2020-05-15,2020-04-30,NAA8,73154.73,0-15
9086,46903,U001,0200769623,WAL-MAR corp,2020-03-26,2020.0,1930623103.0,2020-03-09,2020-03-24,2020-03-09,NAH4,9484.8,0-15
9087,46906,U001,0200936373,SUPE in,2020-05-21,2020.0,1930829836.0,2020-04-29,2020-05-14,2020-04-29,NAA8,334.54,0-15
9088,46907,U001,0200769623,WAL-MAR in,2020-04-12,2020.0,1930692581.0,2020-03-25,2020-04-09,2020-03-25,NAH4,16409.83,0-15
9089,46910,U001,0100012638,99 CE us,2020-03-29,2020.0,1930624605.0,2020-03-10,2020-03-25,2020-03-10,NAA8,7788.0,0-15
9090,46912,U001,0200762301,C&S WH ,2020-05-04,2020.0,1930797552.0,2020-04-17,2020-05-02,2020-04-17,NAC6,6078.34,0-15
9091,46913,U001,0200762301,C&S WH in,2020-05-05,2020.0,1930798021.0,2020-04-18,2020-05-03,2020-04-18,NAC6,85998.76,0-15
9092,46925,U001,0200769623,WAL-MAR associates,2020-03-22,2020.0,1930593262.0,2020-03-04,2020-03-19,2020-03-04,NAH4,14565.4,0-15
9093,46929,CA02,0140104392,FLANAG systems,2020-05-23,2020.0,2960633132.0,2020-05-07,2020-05-19,2020-05-09,CA10,4005.68,0-15
9094,46936,U001,200762950,HAR systems,2020-04-03,2020.0,1930655000.0,2020-03-17,2020-04-01,2020-03-17,NAA8,148550.4,0-15
9095,46943,U001,0200769623,WAL-MAR corp,2020-04-17,2020.0,1930718085.0,2020-03-30,2020-04-14,2020-03-30,NAH4,7776.64,0-15
9096,46946,U001,0200712105,WALG in,2020-05-19,2020.0,1930837431.0,2020-04-28,2020-05-13,2020-04-28,NAA8,57019.74,0-15
9097,46948,U001,0200769623,WAL-MAR associates,2020-05-21,2020.0,1930853049.0,2020-05-03,2020-05-18,2020-05-03,NAH4,1898.9,0-15
9098,46949,U001,0200769623,WAL-MAR corporation,2020-04-05,2020.0,1930665759.0,2020-03-18,2020-04-02,2020-03-18,NAH4,35684.04,0-15
9099,46951,U001,0200794332,COST co,2020-04-29,2020.0,1930765050.0,2020-04-10,2020-04-25,2020-04-10,NAAX,31482.37,0-15
9100,46953,U001,0200416837,DEC ,2020-05-26,2020.0,1930857588.0,2020-05-05,2020-05-24,2020-05-01,NAM4,4378.82,0-15
9101,46961,U001,0200705742,DOT trust,2020-05-10,2020.0,1930798235.0,2020-04-17,2020-05-07,2020-04-17,NAD1,60832.81,0-15
9102,46964,CA02,0140105686,SYSC us,2020-04-16,2020.0,2960624980.0,2020-04-02,2020-04-14,2020-04-04,CA10,26512.444,0-15
9103,46965,U001,0200900909,SYSCO llc,2020-03-17,2020.0,1930581780.0,2020-02-28,2020-03-14,2020-02-28,NAA8,40020.4,0-15
9104,46966,U001,200764795,SYSCO  corp,2020-05-16,2020.0,1930826825.0,2020-04-27,2020-05-12,2020-04-27,NAA8,2894.11,0-15
9105,46967,U001,0200769623,WAL-MAR us,2020-03-27,2020.0,1930630020.0,2020-03-09,2020-03-24,2020-03-09,NAH4,47315.38,0-15
9106,46976,CA02,0140104409,LOB associates,2020-04-25,2020.0,2960627880.0,2020-04-13,2020-04-24,2020-04-14,CA10,82985.168,0-15
9107,46981,U001,0200772670,ASSOCIAT co,2020-04-07,2020.0,1930676080.0,2020-03-20,2020-04-04,2020-03-20,NAU5,104367.72,0-15
9108,46984,U001,0200704045,RA co,2020-03-25,2020.0,1930632665.0,2020-03-11,2020-03-26,2020-03-11,NAA8,19436.3,
9109,46988,U001,0200769623,WAL-MAR ,2020-04-20,2020.0,1930730506.0,2020-04-02,2020-04-17,2020-04-02,NAH4,32298.87,0-15
9110,47002,U001,0200762301,C&S WH in,2020-04-30,2020.0,1930783382.0,2020-04-14,2020-04-29,2020-04-14,NAC6,24310.72,0-15
9111,47003,U001,0200769623,WAL-MAR trust,2020-04-20,2020.0,1930732356.0,2020-04-02,2020-04-17,2020-04-02,NAH4,35920.49,0-15
9112,47012,U001,200797984,PIGGLY corporation,2020-04-18,2020.0,1930737961.0,2020-04-03,2020-04-18,2020-04-03,NAA8,21862.47,0-15
9113,47013,U001,0200794332,COST corp,2020-03-25,2020.0,1930585191.0,2020-03-04,2020-03-19,2020-03-04,NAAX,14204.38,0-15
